model,n,m,tau,T,core_lb,core_ub,core_size,seed,nr_cliques,max_clique,time_cliques
girg,4000,76,2.2,0.4,44.27,63.25,15,4029,16,9,0.041835
girg,4000,100,2.2,0.4,44.27,63.25,15,482,4,13,0.130674
girg,4000,69,2.2,0.4,44.27,63.25,15,56,14,7,0.036666
girg,4000,75,2.2,0.4,44.27,63.25,15,7821,11,9,0.040648
girg,4000,3221,2.2,0.8,18.97,4000,117,17,2775,28,20.226458
girg,4000,3301,2.2,0.8,18.97,4000,117,1928,2859,29,21.562870
girg,4000,3285,2.2,0.8,18.97,4000,117,2839,2904,31,19.938292
girg,4000,3328,2.2,0.8,18.97,4000,117,291,3332,28,22.855912
girg,4000,3258,2.2,0.8,18.97,4000,117,34,2685,30,19.485306
girg,4000,3337,2.2,0.8,18.97,4000,117,3728,3034,28,23.024020
girg,4000,3275,2.2,0.8,18.97,4000,117,4029,2778,27,9.004848
girg,4000,3302,2.2,0.8,18.97,4000,117,482,3463,29,8.942688
girg,4000,3267,2.2,0.8,18.97,4000,117,56,3037,27,21.719175
girg,4000,3242,2.2,0.8,18.97,4000,117,7821,3054,29,8.544663
girg,4000,997,2.2,0.8,18.97,63.25,90,17,595,11,1.813848
girg,4000,1028,2.2,0.8,18.97,63.25,90,1928,630,12,0.813930
girg,4000,1015,2.2,0.8,18.97,63.25,90,2839,578,13,0.876578
girg,4000,1022,2.2,0.8,18.97,63.25,90,291,533,14,2.132115
girg,4000,998,2.2,0.8,18.97,63.25,90,34,495,13,1.007461
girg,4000,1025,2.2,0.8,18.97,63.25,90,3728,632,11,2.199791
girg,4000,952,2.2,0.8,18.97,63.25,90,4029,474,10,1.803303
girg,4000,1007,2.2,0.8,18.97,63.25,90,482,597,13,1.702731
girg,4000,1009,2.2,0.8,18.97,63.25,90,56,569,11,1.742890
girg,4000,999,2.2,0.8,18.97,63.25,90,7821,530,12,1.726197
girg,4000,1530,2.2,0.8,31.62,4000,63,17,930,30,7.949545
girg,4000,1534,2.2,0.8,31.62,4000,63,1928,920,29,4.154020
girg,4000,1506,2.2,0.8,31.62,4000,63,2839,568,31,6.023113
girg,4000,1549,2.2,0.8,31.62,4000,63,291,744,30,7.926288
girg,4000,1531,2.2,0.8,31.62,4000,63,34,654,33,7.910226
girg,4000,1539,2.2,0.8,31.62,4000,63,3728,998,30,8.238898
girg,4000,1538,2.2,0.8,31.62,4000,63,4029,1326,28,9.769609
girg,4000,1559,2.2,0.8,31.62,4000,63,482,757,30,3.859499
girg,4000,1522,2.2,0.8,31.62,4000,63,56,827,29,2.993049
girg,4000,1529,2.2,0.8,31.62,4000,63,7821,729,31,3.129378
girg,4000,311,2.2,0.8,31.62,63.25,36,17,142,13,0.528070
girg,4000,292,2.2,0.8,31.62,63.25,36,1928,132,10,0.464933
girg,4000,315,2.2,0.8,31.62,63.25,36,2839,146,11,0.553771
girg,4000,289,2.2,0.8,31.62,63.25,36,291,138,9,0.201283
girg,4000,318,2.2,0.8,31.62,63.25,36,34,147,12,0.641841
girg,4000,289,2.2,0.8,31.62,63.25,36,3728,143,9,0.215042
girg,4000,288,2.2,0.8,31.62,63.25,36,4029,155,9,0.200235
girg,4000,313,2.2,0.8,31.62,63.25,36,482,120,13,0.221048
girg,4000,299,2.2,0.8,31.62,63.25,36,56,146,9,0.465073
girg,4000,308,2.2,0.8,31.62,63.25,36,7821,117,12,0.544623
girg,4000,813,2.2,0.8,44.27,4000,42,17,134,29,2.374394
girg,4000,819,2.2,0.8,44.27,4000,42,1928,70,32,2.096077
girg,4000,820,2.2,0.8,44.27,4000,42,2839,95,32,2.257131
girg,4000,813,2.2,0.8,44.27,4000,42,291,37,33,1.584908
girg,4000,821,2.2,0.8,44.27,4000,42,34,100,32,2.308046
girg,4000,811,2.2,0.8,44.27,4000,42,3728,121,30,2.273264
girg,4000,811,2.2,0.8,44.27,4000,42,4029,119,30,2.428033
girg,4000,820,2.2,0.8,44.27,4000,42,482,111,32,0.825734
girg,4000,829,2.2,0.8,44.27,4000,42,56,92,32,2.257550
girg,4000,822,2.2,0.8,44.27,4000,42,7821,44,33,1.077371
girg,4000,78,2.2,0.8,44.27,63.25,15,17,28,7,0.117263
girg,4000,69,2.2,0.8,44.27,63.25,15,1928,26,6,0.095403
girg,4000,74,2.2,0.8,44.27,63.25,15,2839,17,8,0.120197
girg,4000,70,2.2,0.8,44.27,63.25,15,291,17,8,0.115168
girg,4000,76,2.2,0.8,44.27,63.25,15,34,30,6,0.063905
girg,4000,63,2.2,0.8,44.27,63.25,15,3728,20,7,0.038133
girg,4000,78,2.2,0.8,44.27,63.25,15,4029,24,8,0.152813
girg,4000,94,2.2,0.8,44.27,63.25,15,482,10,11,0.052381
girg,4000,72,2.2,0.8,44.27,63.25,15,56,30,7,0.045187
girg,4000,79,2.2,0.8,44.27,63.25,15,7821,16,9,0.124807
girg,4000,3283,2.2,0,18.97,4000,117,17,187,36,13.415049
girg,4000,3284,2.2,0,18.97,4000,117,1928,174,38,5.021381
girg,4000,3279,2.2,0,18.97,4000,117,2839,144,38,4.647240
girg,4000,3246,2.2,0,18.97,4000,117,291,149,37,4.486676
girg,4000,3261,2.2,0,18.97,4000,117,34,157,39,4.659044
girg,4000,3277,2.2,0,18.97,4000,117,3728,141,36,4.639070
girg,4000,3306,2.2,0,18.97,4000,117,4029,153,36,14.163538
girg,4000,3344,2.2,0,18.97,4000,117,482,163,40,9.566513
girg,4000,3260,2.2,0,18.97,4000,117,56,197,37,11.206597
girg,4000,3211,2.2,0,18.97,4000,117,7821,157,40,12.016547
girg,4000,994,2.2,0,18.97,63.25,90,17,74,19,1.440896
girg,4000,999,2.2,0,18.97,63.25,90,1928,68,16,1.538045
girg,4000,1017,2.2,0,18.97,63.25,90,2839,78,19,1.649582
girg,4000,986,2.2,0,18.97,63.25,90,291,63,19,0.547137
girg,4000,1013,2.2,0,18.97,63.25,90,34,75,19,1.508432
girg,4000,1017,2.2,0,18.97,63.25,90,3728,73,18,1.723893
girg,4000,992,2.2,0,18.97,63.25,90,4029,79,16,1.614033
girg,4000,988,2.2,0,18.97,63.25,90,482,62,19,1.525823
girg,4000,999,2.2,0,18.97,63.25,90,56,74,15,1.571499
girg,4000,984,2.2,0,18.97,63.25,90,7821,73,18,1.520445
girg,4000,1536,2.2,0,31.62,4000,63,17,63,36,5.253813
girg,4000,1526,2.2,0,31.62,4000,63,1928,61,36,5.214143
girg,4000,1552,2.2,0,31.62,4000,63,2839,40,37,4.845241
girg,4000,1530,2.2,0,31.62,4000,63,291,41,35,1.593779
girg,4000,1539,2.2,0,31.62,4000,63,34,61,37,1.836687
girg,4000,1521,2.2,0,31.62,4000,63,3728,51,36,4.583755
girg,4000,1537,2.2,0,31.62,4000,63,4029,58,35,5.285241
girg,4000,1582,2.2,0,31.62,4000,63,482,50,39,1.758534
girg,4000,1542,2.2,0,31.62,4000,63,56,79,36,1.899055
girg,4000,1530,2.2,0,31.62,4000,63,7821,65,38,4.988555
girg,4000,303,2.2,0,31.62,63.25,36,17,22,15,0.145480
girg,4000,294,2.2,0,31.62,63.25,36,1928,22,12,0.438114
girg,4000,325,2.2,0,31.62,63.25,36,2839,20,16,0.338800
girg,4000,280,2.2,0,31.62,63.25,36,291,20,13,0.131023
girg,4000,310,2.2,0,31.62,63.25,36,34,20,18,0.374140
girg,4000,293,2.2,0,31.62,63.25,36,3728,26,11,0.408572
girg,4000,295,2.2,0,31.62,63.25,36,4029,20,12,0.319455
girg,4000,286,2.2,0,31.62,63.25,36,482,16,17,0.276642
girg,4000,295,2.2,0,31.62,63.25,36,56,31,12,0.148623
girg,4000,289,2.2,0,31.62,63.25,36,7821,22,15,0.381613
girg,4000,816,2.2,0,44.27,4000,42,17,14,34,1.390192
girg,4000,812,2.2,0,44.27,4000,42,1928,18,34,1.508992
girg,4000,819,2.2,0,44.27,4000,42,2839,9,35,1.181645
girg,4000,821,2.2,0,44.27,4000,42,291,10,34,0.552584
girg,4000,819,2.2,0,44.27,4000,42,34,21,34,1.358204
girg,4000,819,2.2,0,44.27,4000,42,3728,20,33,1.373778
girg,4000,820,2.2,0,44.27,4000,42,4029,19,32,1.721169
girg,4000,812,2.2,0,44.27,4000,42,482,19,34,1.661175
girg,4000,817,2.2,0,44.27,4000,42,56,27,35,1.614871
girg,4000,823,2.2,0,44.27,4000,42,7821,21,35,0.588483
girg,4000,78,2.2,0,44.27,63.25,15,17,8,9,0.039740
girg,4000,68,2.2,0,44.27,63.25,15,1928,10,7,0.104762
girg,4000,73,2.2,0,44.27,63.25,15,2839,6,9,0.035759
girg,4000,82,2.2,0,44.27,63.25,15,291,8,11,0.090235
girg,4000,67,2.2,0,44.27,63.25,15,34,14,7,0.095403
girg,4000,74,2.2,0,44.27,63.25,15,3728,13,8,0.040997
girg,4000,72,2.2,0,44.27,63.25,15,4029,10,9,0.097708
girg,4000,100,2.2,0,44.27,63.25,15,482,3,13,0.046793
girg,4000,72,2.2,0,44.27,63.25,15,56,12,8,0.080667
girg,4000,73,2.2,0,44.27,63.25,15,7821,8,10,0.035339
girg,64000000000000,7075,2.8,0.4,2.4e+06,6.4e+13,209,17,5588,33,22.834131
girg,64000000000000,7129,2.8,0.4,2.4e+06,6.4e+13,209,1928,5823,37,24.195059
girg,64000000000000,7103,2.8,0.4,2.4e+06,6.4e+13,209,2839,6228,38,23.724188
girg,64000000000000,7169,2.8,0.4,2.4e+06,6.4e+13,209,291,6222,34,23.932316
girg,64000000000000,7023,2.8,0.4,2.4e+06,6.4e+13,209,34,4734,37,39.057282
girg,64000000000000,7285,2.8,0.4,2.4e+06,6.4e+13,209,3728,6373,35,24.417085
girg,64000000000000,7204,2.8,0.4,2.4e+06,6.4e+13,209,4029,5885,35,24.056075
girg,64000000000000,7163,2.8,0.4,2.4e+06,6.4e+13,209,482,7712,34,28.628306
girg,64000000000000,7161,2.8,0.4,2.4e+06,6.4e+13,209,56,6595,32,24.751415
girg,64000000000000,7048,2.8,0.4,2.4e+06,6.4e+13,209,7821,5220,33,22.200251
girg,64000000000000,3729,2.8,0.4,2.4e+06,8e+06,185,17,1630,24,5.054835
girg,64000000000000,3733,2.8,0.4,2.4e+06,8e+06,185,1928,1514,24,5.310525
girg,64000000000000,3759,2.8,0.4,2.4e+06,8e+06,185,2839,1579,24,5.234188
girg,64000000000000,3729,2.8,0.4,2.4e+06,8e+06,185,291,1756,24,5.624671
girg,64000000000000,3749,2.8,0.4,2.4e+06,8e+06,185,34,1462,25,9.584182
girg,64000000000000,3823,2.8,0.4,2.4e+06,8e+06,185,3728,1853,23,5.826652
girg,64000000000000,3779,2.8,0.4,2.4e+06,8e+06,185,4029,1702,22,5.800601
girg,64000000000000,3676,2.8,0.4,2.4e+06,8e+06,185,482,1449,23,4.963344
girg,64000000000000,3744,2.8,0.4,2.4e+06,8e+06,185,56,1866,22,5.286639
girg,64000000000000,3670,2.8,0.4,2.4e+06,8e+06,185,7821,1518,22,5.488481
girg,64000000000000,2236,2.8,0.4,4e+06,6.4e+13,83,17,1229,30,13.710410
girg,64000000000000,2288,2.8,0.4,4e+06,6.4e+13,83,1928,1254,33,5.659242
girg,64000000000000,2260,2.8,0.4,4e+06,6.4e+13,83,2839,1394,34,13.211254
girg,64000000000000,2267,2.8,0.4,4e+06,6.4e+13,83,291,1222,32,13.793311
girg,64000000000000,2251,2.8,0.4,4e+06,6.4e+13,83,34,1233,35,9.612538
girg,64000000000000,2251,2.8,0.4,4e+06,6.4e+13,83,3728,1217,32,13.467292
girg,64000000000000,2265,2.8,0.4,4e+06,6.4e+13,83,4029,1331,30,15.371167
girg,64000000000000,2306,2.8,0.4,4e+06,6.4e+13,83,482,1498,32,6.090652
girg,64000000000000,2268,2.8,0.4,4e+06,6.4e+13,83,56,1281,32,5.585908
girg,64000000000000,2268,2.8,0.4,4e+06,6.4e+13,83,7821,1370,33,5.720353
girg,64000000000000,771,2.8,0.4,4e+06,8e+06,59,17,278,17,1.925944
girg,64000000000000,747,2.8,0.4,4e+06,8e+06,59,1928,226,17,1.437823
girg,64000000000000,821,2.8,0.4,4e+06,8e+06,59,2839,286,18,0.819728
girg,64000000000000,757,2.8,0.4,4e+06,8e+06,59,291,238,16,1.465131
girg,64000000000000,765,2.8,0.4,4e+06,8e+06,59,34,208,19,1.107543
girg,64000000000000,752,2.8,0.4,4e+06,8e+06,59,3728,228,14,1.814268
girg,64000000000000,748,2.8,0.4,4e+06,8e+06,59,4029,257,14,1.570033
girg,64000000000000,763,2.8,0.4,4e+06,8e+06,59,482,226,18,1.710414
girg,64000000000000,747,2.8,0.4,4e+06,8e+06,59,56,246,14,1.448020
girg,64000000000000,763,2.8,0.4,4e+06,8e+06,59,7821,207,18,1.920427
girg,64000000000000,901,2.8,0.4,5.6e+06,6.4e+13,45,17,135,31,1.106427
girg,64000000000000,900,2.8,0.4,5.6e+06,6.4e+13,45,1928,247,29,3.023640
girg,64000000000000,900,2.8,0.4,5.6e+06,6.4e+13,45,2839,150,31,1.004038
girg,64000000000000,899,2.8,0.4,5.6e+06,6.4e+13,45,291,139,30,2.687144
girg,64000000000000,910,2.8,0.4,5.6e+06,6.4e+13,45,34,195,30,2.365804
girg,64000000000000,895,2.8,0.4,5.6e+06,6.4e+13,45,3728,210,30,1.242617
girg,64000000000000,895,2.8,0.4,5.6e+06,6.4e+13,45,4029,260,28,3.979419
girg,64000000000000,900,2.8,0.4,5.6e+06,6.4e+13,45,482,155,31,2.880815
girg,64000000000000,906,2.8,0.4,5.6e+06,6.4e+13,45,56,173,30,1.117950
girg,64000000000000,914,2.8,0.4,5.6e+06,6.4e+13,45,7821,77,32,2.678973
girg,64000000000000,143,2.8,0.4,5.6e+06,8e+06,21,17,36,10,0.085067
girg,64000000000000,141,2.8,0.4,5.6e+06,8e+06,21,1928,44,9,0.223841
girg,64000000000000,160,2.8,0.4,5.6e+06,8e+06,21,2839,41,12,0.285092
girg,64000000000000,147,2.8,0.4,5.6e+06,8e+06,21,291,40,11,0.090165
girg,64000000000000,140,2.8,0.4,5.6e+06,8e+06,21,34,32,11,0.147784
girg,64000000000000,134,2.8,0.4,5.6e+06,8e+06,21,3728,32,9,0.217975
girg,64000000000000,140,2.8,0.4,5.6e+06,8e+06,21,4029,51,9,0.223981
girg,64000000000000,165,2.8,0.4,5.6e+06,8e+06,21,482,12,15,0.188502
girg,64000000000000,143,2.8,0.4,5.6e+06,8e+06,21,56,42,9,0.251359
girg,64000000000000,136,2.8,0.4,5.6e+06,8e+06,21,7821,28,12,0.205752
girg,64000000000000,7084,2.8,0.8,2.4e+06,6.4e+13,209,17,15160,28,29.449988
girg,64000000000000,7097,2.8,0.8,2.4e+06,6.4e+13,209,1928,17725,27,31.279271
girg,64000000000000,7121,2.8,0.8,2.4e+06,6.4e+13,209,2839,17192,29,35.268607
girg,64000000000000,7131,2.8,0.8,2.4e+06,6.4e+13,209,291,16792,28,29.848014
girg,64000000000000,7019,2.8,0.8,2.4e+06,6.4e+13,209,34,14090,29,51.413816
girg,64000000000000,7309,2.8,0.8,2.4e+06,6.4e+13,209,3728,19178,28,35.301223
girg,64000000000000,7221,2.8,0.8,2.4e+06,6.4e+13,209,4029,17626,27,32.747615
girg,64000000000000,7113,2.8,0.8,2.4e+06,6.4e+13,209,482,21060,27,34.653864
girg,64000000000000,7154,2.8,0.8,2.4e+06,6.4e+13,209,56,17189,26,31.947303
girg,64000000000000,7029,2.8,0.8,2.4e+06,6.4e+13,209,7821,16108,28,29.940064
girg,64000000000000,3724,2.8,0.8,2.4e+06,8e+06,185,17,3600,18,5.804442
girg,64000000000000,3777,2.8,0.8,2.4e+06,8e+06,185,1928,3936,17,5.661407
girg,64000000000000,3776,2.8,0.8,2.4e+06,8e+06,185,2839,4033,17,5.642060
girg,64000000000000,3757,2.8,0.8,2.4e+06,8e+06,185,291,3616,19,5.303330
girg,64000000000000,3705,2.8,0.8,2.4e+06,8e+06,185,34,3411,20,10.004208
girg,64000000000000,3860,2.8,0.8,2.4e+06,8e+06,185,3728,4281,17,6.470589
girg,64000000000000,3780,2.8,0.8,2.4e+06,8e+06,185,4029,4295,15,6.127178
girg,64000000000000,3654,2.8,0.8,2.4e+06,8e+06,185,482,3325,19,5.418079
girg,64000000000000,3741,2.8,0.8,2.4e+06,8e+06,185,56,3788,16,5.483032
girg,64000000000000,3710,2.8,0.8,2.4e+06,8e+06,185,7821,3692,17,5.530036
girg,64000000000000,2248,2.8,0.8,4e+06,6.4e+13,83,17,3032,29,12.103850
girg,64000000000000,2288,2.8,0.8,4e+06,6.4e+13,83,1928,4232,29,21.843640
girg,64000000000000,2245,2.8,0.8,4e+06,6.4e+13,83,2839,3462,30,11.407322
girg,64000000000000,2257,2.8,0.8,4e+06,6.4e+13,83,291,3862,27,11.678026
girg,64000000000000,2245,2.8,0.8,4e+06,6.4e+13,83,34,3553,31,13.443194
girg,64000000000000,2276,2.8,0.8,4e+06,6.4e+13,83,3728,3987,28,22.149614
girg,64000000000000,2264,2.8,0.8,4e+06,6.4e+13,83,4029,4789,28,25.561572
girg,64000000000000,2291,2.8,0.8,4e+06,6.4e+13,83,482,5007,28,13.556130
girg,64000000000000,2263,2.8,0.8,4e+06,6.4e+13,83,56,3783,30,9.899797
girg,64000000000000,2271,2.8,0.8,4e+06,6.4e+13,83,7821,4666,27,23.532472
girg,64000000000000,751,2.8,0.8,4e+06,8e+06,59,17,537,14,2.128693
girg,64000000000000,754,2.8,0.8,4e+06,8e+06,59,1928,425,14,2.017506
girg,64000000000000,809,2.8,0.8,4e+06,8e+06,59,2839,764,14,2.722903
girg,64000000000000,752,2.8,0.8,4e+06,8e+06,59,291,490,14,2.043837
girg,64000000000000,773,2.8,0.8,4e+06,8e+06,59,34,493,16,1.394591
girg,64000000000000,753,2.8,0.8,4e+06,8e+06,59,3728,522,13,2.051449
girg,64000000000000,734,2.8,0.8,4e+06,8e+06,59,4029,475,12,1.749874
girg,64000000000000,769,2.8,0.8,4e+06,8e+06,59,482,545,15,2.104948
girg,64000000000000,751,2.8,0.8,4e+06,8e+06,59,56,473,13,0.766439
girg,64000000000000,787,2.8,0.8,4e+06,8e+06,59,7821,529,14,0.875042
girg,64000000000000,900,2.8,0.8,5.6e+06,6.4e+13,45,17,314,28,1.324611
girg,64000000000000,897,2.8,0.8,5.6e+06,6.4e+13,45,1928,438,28,3.396104
girg,64000000000000,898,2.8,0.8,5.6e+06,6.4e+13,45,2839,396,30,3.396523
girg,64000000000000,899,2.8,0.8,5.6e+06,6.4e+13,45,291,276,28,1.295626
girg,64000000000000,904,2.8,0.8,5.6e+06,6.4e+13,45,34,566,27,2.929423
girg,64000000000000,898,2.8,0.8,5.6e+06,6.4e+13,45,3728,439,28,3.647114
girg,64000000000000,892,2.8,0.8,5.6e+06,6.4e+13,45,4029,422,28,3.542281
girg,64000000000000,900,2.8,0.8,5.6e+06,6.4e+13,45,482,446,28,3.313412
girg,64000000000000,907,2.8,0.8,5.6e+06,6.4e+13,45,56,193,30,2.870199
girg,64000000000000,915,2.8,0.8,5.6e+06,6.4e+13,45,7821,244,30,3.164719
girg,64000000000000,143,2.8,0.8,5.6e+06,8e+06,21,17,50,9,0.254851
girg,64000000000000,137,2.8,0.8,5.6e+06,8e+06,21,1928,74,8,0.259042
girg,64000000000000,155,2.8,0.8,5.6e+06,8e+06,21,2839,77,9,0.331677
girg,64000000000000,155,2.8,0.8,5.6e+06,8e+06,21,291,57,10,0.299619
girg,64000000000000,142,2.8,0.8,5.6e+06,8e+06,21,34,50,9,0.166711
girg,64000000000000,132,2.8,0.8,5.6e+06,8e+06,21,3728,45,9,0.077314
girg,64000000000000,141,2.8,0.8,5.6e+06,8e+06,21,4029,67,7,0.281530
girg,64000000000000,164,2.8,0.8,5.6e+06,8e+06,21,482,19,14,0.086813
girg,64000000000000,142,2.8,0.8,5.6e+06,8e+06,21,56,52,8,0.273778
girg,64000000000000,138,2.8,0.8,5.6e+06,8e+06,21,7821,63,9,0.218813
girg,64000000000000,7156,2.8,0,2.4e+06,6.4e+13,209,17,512,40,32.497868
girg,64000000000000,7189,2.8,0,2.4e+06,6.4e+13,209,1928,432,50,21.655980
girg,64000000000000,7100,2.8,0,2.4e+06,6.4e+13,209,2839,502,42,38.681759
girg,64000000000000,7146,2.8,0,2.4e+06,6.4e+13,209,291,501,42,40.202483
girg,64000000000000,7141,2.8,0,2.4e+06,6.4e+13,209,34,440,43,29.005234
girg,64000000000000,7211,2.8,0,2.4e+06,6.4e+13,209,3728,499,45,15.261867
girg,64000000000000,7172,2.8,0,2.4e+06,6.4e+13,209,4029,476,45,13.645598
girg,64000000000000,7209,2.8,0,2.4e+06,6.4e+13,209,482,487,47,39.773029
girg,64000000000000,7185,2.8,0,2.4e+06,6.4e+13,209,56,562,41,39.337638
girg,64000000000000,7070,2.8,0,2.4e+06,6.4e+13,209,7821,463,39,14.416297
girg,64000000000000,3811,2.8,0,2.4e+06,8e+06,185,17,214,29,10.849641
girg,64000000000000,3752,2.8,0,2.4e+06,8e+06,185,1928,214,29,3.897076
girg,64000000000000,3731,2.8,0,2.4e+06,8e+06,185,2839,208,30,3.314320
girg,64000000000000,3748,2.8,0,2.4e+06,8e+06,185,291,202,28,3.392752
girg,64000000000000,3740,2.8,0,2.4e+06,8e+06,185,34,196,30,7.050409
girg,64000000000000,3801,2.8,0,2.4e+06,8e+06,185,3728,215,29,7.823136
girg,64000000000000,3753,2.8,0,2.4e+06,8e+06,185,4029,220,30,3.333876
girg,64000000000000,3720,2.8,0,2.4e+06,8e+06,185,482,169,27,3.416498
girg,64000000000000,3717,2.8,0,2.4e+06,8e+06,185,56,236,27,3.358251
girg,64000000000000,3654,2.8,0,2.4e+06,8e+06,185,7821,187,26,9.597036
girg,64000000000000,2256,2.8,0,4e+06,6.4e+13,83,17,137,36,3.433120
girg,64000000000000,2276,2.8,0,4e+06,6.4e+13,83,1928,155,36,9.972643
girg,64000000000000,2289,2.8,0,4e+06,6.4e+13,83,2839,112,38,8.372299
girg,64000000000000,2263,2.8,0,4e+06,6.4e+13,83,291,114,36,8.755029
girg,64000000000000,2286,2.8,0,4e+06,6.4e+13,83,34,118,42,7.170327
girg,64000000000000,2265,2.8,0,4e+06,6.4e+13,83,3728,163,36,9.702077
girg,64000000000000,2267,2.8,0,4e+06,6.4e+13,83,4029,169,36,10.330510
girg,64000000000000,2351,2.8,0,4e+06,6.4e+13,83,482,115,43,9.275906
girg,64000000000000,2281,2.8,0,4e+06,6.4e+13,83,56,155,37,9.678820
girg,64000000000000,2252,2.8,0,4e+06,6.4e+13,83,7821,128,38,8.613601
girg,64000000000000,774,2.8,0,4e+06,8e+06,59,17,39,21,1.299189
girg,64000000000000,766,2.8,0,4e+06,8e+06,59,1928,45,20,1.390052
girg,64000000000000,796,2.8,0,4e+06,8e+06,59,2839,34,23,1.232699
girg,64000000000000,745,2.8,0,4e+06,8e+06,59,291,37,18,1.167118
girg,64000000000000,760,2.8,0,4e+06,8e+06,59,34,39,23,0.843194
girg,64000000000000,757,2.8,0,4e+06,8e+06,59,3728,42,18,1.319442
girg,64000000000000,747,2.8,0,4e+06,8e+06,59,4029,40,18,0.443353
girg,64000000000000,758,2.8,0,4e+06,8e+06,59,482,34,22,1.154058
girg,64000000000000,763,2.8,0,4e+06,8e+06,59,56,45,18,1.300516
girg,64000000000000,751,2.8,0,4e+06,8e+06,59,7821,42,20,0.420864
girg,64000000000000,903,2.8,0,5.6e+06,6.4e+13,45,17,32,32,2.273544
girg,64000000000000,899,2.8,0,5.6e+06,6.4e+13,45,1928,45,32,2.192179
girg,64000000000000,898,2.8,0,5.6e+06,6.4e+13,45,2839,25,34,1.738630
girg,64000000000000,898,2.8,0,5.6e+06,6.4e+13,45,291,36,32,2.213970
girg,64000000000000,917,2.8,0,5.6e+06,6.4e+13,45,34,27,34,1.771804
girg,64000000000000,901,2.8,0,5.6e+06,6.4e+13,45,3728,52,32,2.437253
girg,64000000000000,902,2.8,0,5.6e+06,6.4e+13,45,4029,26,31,2.206916
girg,64000000000000,899,2.8,0,5.6e+06,6.4e+13,45,482,25,34,1.912046
girg,64000000000000,904,2.8,0,5.6e+06,6.4e+13,45,56,61,33,2.382846
girg,64000000000000,916,2.8,0,5.6e+06,6.4e+13,45,7821,27,35,2.112001
girg,64000000000000,148,2.8,0,5.6e+06,8e+06,21,17,12,13,0.066349
girg,64000000000000,144,2.8,0,5.6e+06,8e+06,21,1928,18,10,0.210571
girg,64000000000000,154,2.8,0,5.6e+06,8e+06,21,2839,11,14,0.204844
girg,64000000000000,143,2.8,0,5.6e+06,8e+06,21,291,16,12,0.157911
girg,64000000000000,136,2.8,0,5.6e+06,8e+06,21,34,19,11,0.131721
girg,64000000000000,139,2.8,0,5.6e+06,8e+06,21,3728,21,10,0.214134
girg,64000000000000,137,2.8,0,5.6e+06,8e+06,21,4029,18,10,0.073404
girg,64000000000000,161,2.8,0,5.6e+06,8e+06,21,482,7,16,0.197301
girg,64000000000000,140,2.8,0,5.6e+06,8e+06,21,56,20,10,0.217975
girg,64000000000000,138,2.8,0,5.6e+06,8e+06,21,7821,17,12,0.066280
girg,64000000,58918,2.5,0.4,2400,6.4e+07,544,17,1498647,96,4120.196096
girg,64000000,58594,2.5,0.4,2400,6.4e+07,544,1928,1154598,101,4079.015831
girg,64000000,58631,2.5,0.4,2400,6.4e+07,544,2839,1194216,101,4201.762376
girg,64000000,58926,2.5,0.4,2400,6.4e+07,544,291,1275179,97,4222.124338
girg,64000000,58635,2.5,0.4,2400,6.4e+07,544,34,1250683,98,4806.497584
girg,64000000,58642,2.5,0.4,2400,6.4e+07,544,3728,1266650,99,4243.750002
girg,64000000,58644,2.5,0.4,2400,6.4e+07,544,4029,1217504,99,4072.717956
girg,64000000,58653,2.5,0.4,2400,6.4e+07,544,482,1216860,100,4013.215877
girg,64000000,58665,2.5,0.4,2400,6.4e+07,544,56,1142233,99,3617.639229
girg,64000000,58860,2.5,0.4,2400,6.4e+07,544,7821,1126280,101,3763.009887
girg,64000000,24458,2.5,0.4,2400,8000,455,17,67539,48,387.819583
girg,64000000,24244,2.5,0.4,2400,8000,455,1928,54168,54,273.103602
girg,64000000,24392,2.5,0.4,2400,8000,455,2839,59895,48,251.072505
girg,64000000,24469,2.5,0.4,2400,8000,455,291,62565,49,278.740286
girg,64000000,24306,2.5,0.4,2400,8000,455,34,58079,51,329.559332
girg,64000000,24450,2.5,0.4,2400,8000,455,3728,58666,52,203.762970
girg,64000000,24522,2.5,0.4,2400,8000,455,4029,70990,49,216.914441
girg,64000000,24391,2.5,0.4,2400,8000,455,482,66900,50,281.806250
girg,64000000,24501,2.5,0.4,2400,8000,455,56,58608,50,336.904699
girg,64000000,24399,2.5,0.4,2400,8000,455,7821,65829,47,221.374927
girg,64000000,23126,2.5,0.4,4000,6.4e+07,252,17,554676,99,1279.885701
girg,64000000,23025,2.5,0.4,4000,6.4e+07,252,1928,407072,100,1214.701744
girg,64000000,23125,2.5,0.4,4000,6.4e+07,252,2839,571100,103,1402.742524
girg,64000000,23108,2.5,0.4,4000,6.4e+07,252,291,759286,96,1664.819788
girg,64000000,23037,2.5,0.4,4000,6.4e+07,252,34,534592,104,1778.642668
girg,64000000,23156,2.5,0.4,4000,6.4e+07,252,3728,809291,100,1635.659009
girg,64000000,23193,2.5,0.4,4000,6.4e+07,252,4029,707328,102,1569.182919
girg,64000000,23053,2.5,0.4,4000,6.4e+07,252,482,586502,103,1380.985276
girg,64000000,23178,2.5,0.4,4000,6.4e+07,252,56,574220,101,1345.859770
girg,64000000,23129,2.5,0.4,4000,6.4e+07,252,7821,436184,105,1206.286842
girg,64000000,6144,2.5,0.4,4000,8000,163,17,7104,39,37.240861
